138	1	3	3	After reading the group's procedure, additional information that a would need in order to replicate the experiment are that a need to know the size of the containers that the samples are put in, for they need to be identical. U also need to know tha amount of samples u need to put in each container in order to obtain tha same starting mass the group of students recieved from the samples. Another factor a should know is the amount no vinegar that u pour into the containers concerning the oud example of the experiment. Another good peice of information would be the location where the samples are drying and amount of sunlight.
140	1	2	2	The students should say in the experiment what samples are being used. They should also say how much water they should use when they are distilling the sample and they also need to say how much vinegar they are pouring into each labeled cup.
152	1	2	1	Some additional information I would need in order to replicate the experiment would be how much vinegar do I put  in each container. Also what am I supposed to label the container? I'm not quite sure how to measure the mass by using  a scale?. If so, the same scale for each sample. Also, how big are the samples sapposed to be?.
157	1	2	2	The additional information necessary to replicate the experiment are: ^p 1.)The amount of vinegar to pour - this must remain constant in a credible experiment. ^p 2.)The types of samples used should be in the procedure. ^p 3.)
161	1	1	1	To replicate the groups procedure I would need for them to tell the reader how much vinegar to put in the containers, how much of one sample material do they want, and how they want us to determine the mass.
165	1	2	2	In order to be able to duplicate this experiment, you need the following information: How much vinegar to use. Also how big are the containers i.e what is what is their volume. And lastly how much of each sample to put into the containers.
166	1	1	1	Additional information I would need is how much vinegar was put onto each sample. This is because, if more vinegar is put on one sample than another it will most likely after the mass in different ways: for example if more vinegar is put on wood than plastic then wood will have more mass lost than the plastic would.
173	1	1	0	The procedure has to be more specific. It should include that the experiment needs an ending mass and the difference of the beginning and end. It should have materials listed. It should have within the procedure a mini procedure for each material.
176	1	2	2	To replicate the procedure i would need to know the amount of vinegar needed, how much distilled water needed to rinse the samples and the type of samples.
179	1	2	3	The additional information I would need to know in order to replicate the experiment is what kind of samples they are using. In step 1, it tells me to determine the mass of four different samples, but doesn't tell me which kind. In step 2, It tells me to pour vinegar into each container but doesn't tell me what size or type of container. After sample are removed from the containers after 24 hours, I need to find the mass of each sample. Step 6, but they don;t tell me to subtract the end mass from the slurhnf.
181	1	0	1	First, I woule Say you need to get all materials before you do any of that. What would we use to get the masses of the 4 different materials and where woule we place the 4 containers while we are waiting for the results.
188	1	3	3	In order to replicate the experiment, you need to know what the samples are taken of, what size the samples should be, what size the containers should be, and how much vinegar is to be used on each sample.
192	1	0	0	I think that they should have did the project more than once probably about two more times to see if there project was right and they also should have written out there conclusion as well as putting it on a graph.
201	1	0	0	You would need more marble, limestone, wood and plastic.
208	1	0	0	In order to replicate experiment Acid Rain'' you will need  get four seperate but identical containers, the materials marble, limestone, wood, and plastic. After you have these materials you need to weigh them before you put each of them in their own container, After you have these materials you need to weigh them before you put each of them in their own container. After 24 hours, rinse the solutions off and weigh the mass again.
219	1	2	2	In order to replicate this experiment, i would need to know how much vinegar to put in each of the containers, how ling to rinse each sample and with how much distilled water. I think you would need to know these things because all three could affect the ending mass, therefore ruining the experiment. Also i would want to have a control group in my experiment to see if it was really the vinegar affecting the mass. So i would our water in 4 different containers and do the same thing.
221	1	2	2	The additional information I would need to replicate the experiment, is how many ml of vinigars are poured to each four seperate containers? Not only that but what is the material that is supposed to be sampled? And what are the four different samples? These are information's I need to replicate the procedure.
227	1	1	1	"We would need to know what the investigation was, need to know what kined of ""sample"" their talking about. What they used to determine the mass. All of this information will help the reader help understaned the investigation better."
234	1	1	1	The information I would need in order to replicate the experiment is after you allow the samples to stand dry for 30 minutes does it have to dry in a cool area? What type of area it has to dry in and after it sits for 30 min what happens after you determine the mass?
235	1	0	0	In order to rept this experiment they could have multiple trial. And also kep the lab going for 48 hours in place as they also need ti have a TV and DV content.They also could or tabled their data up and made a graph to show increase or decrease
238	1	1	2	The steps that this procedure is missing would be to list & gather all materials, because you need to know what you are working with, 2nd, say how much vinegar to pour into the containers the other part that this procedure is misssing is how much distilled water do you rinse each sample with. If you don't have this information, it would make the experiment very off with validity's. The containers wouldn't be the same.
239	1	3	3	The group needs to add into their procedure the specified substances made, limestone, wood, 1 plastic instead of just saying '' different samples''. They also say determine the mass of that substances, but they need to specifically say how to determine the mass (scale).They need to  say how much vinegar rate into the containers and say what kind of containers should be used. Lastly at the end they again need to specify what to weigh the samples with, and how.
245	1	3	3	In order to replicate this experiment i would have to know a few more things. One thing i need to know is the temperature at which they did the experiment. I would also need to know how much vinegar was used in the containers. Lastly, i would need to know the appropriate time for rinsing the samples.
257	1	2	2	To replicate the experiment you would need to know the following information, what are four samples? You would need to know that so the experiment will be the same. They should also include the amount of vinegar that you need. The last thing they should include is are you pouring it on the sample or just in the container?
258	1	2	2	In order to replicate the experiment I will need to know how much vinegar goes into the containers. Also I would need to know what kind of samples they are using for this experiment. And finally, I need to know if it is weighed in grams, pounds or any other measurement.
261	1	0	0	You would need to add observations, you would also need to add the time on the table.
275	1	1	1	In order to replicate this experiment, you would need to know the materials your using. This procedure does not state the materials needed so you have no idea what to put in the containers full of vinegar.
285	1	1	1	In order to repeat the students procedure they need to tell how much of each sample is to be placed into each cup. They also should state how long the samples are to be rinsed. If there are different amounts in each cup the experiment will not be valid.
294	1	1	1	Additials information that would be good to now is, why are the students performing this xpirement? Why arent there cups a for measures for distiled water amounts, or vinegar amounts? You should also know why the starting mass for the materials all arent the same.
296	1	0	0	You will need more mass and you have to dry it for 30 minutes. After 24 hours, remove the samples from the containers and note each sample with distilled water. You will probably need more of a little bit of everything.
301	1	2	2	To replicate the experiment , you would need to know the size of the containers, the amount of each material to start with, and the amount of vinegar used.
307	1	2	2	Their are three things wrong with this procedure. One is, they did not table the four identical containers, the second is, they need to tell how much vinegar is needed. The third mistake is how long do we rinse with distilled water.
308	1	1	1	To replicate the experiment i would need to know what to do to the control. Also i would need to know how much vinegar needed to give into each separate containers. Lastly i would have mll of the samples be the same weight because their experiment does not have and of those listed.
320	1	1	0	They didn't include the temperature of the containers. They didn't have trials of testing.
322	1	3	3	The group should be more specific including the names of the samples(Add rain sample1,2,etc.). They should specify what kind of container to pour the vinegar into in step 2. In step 4, they should say where to put the samples after they have been removed from the container.
324	1	2	2	If I a just looking  at the people and I was to repeta this experiment  I would need to know what the four different samples  were,  does the distilled water need to be a after temperature, and how much vinegar  do i add to the samples.
328	1	2	2	To make this procedure repeatable, we would first need to know the four samples we would be working with. Otherwise, we couldn't even start the experiment. We would also need to know how much Vinegar in ml to pour in the cups.
331	1	0	0	I think from reading the procedure they should've added information describing the look before and after (see if there were any physical changes). If something was to change, then the group should've got it down so we know the features of the items.
334	1	0	0	3 pieces of information I would include to replicate ths procedure would be to pour less vinegar in each container, let samples sit and dry for 30 min and leave samples for 20 hours. I choose that to see if anything different would happen to the mass then what happened to it the first time they tried this experiment.
342	1	3	3	How much vinegar would you pour in each cup. What temperature would the samples be in,would it be the same or would it be different? how would also need to know if they used the same size cup. These things are all very important information that wasn't included.
348	1	0	0	To replicate this experiment you would need to add what scale weight rocks with. You will need a more detailed procedure with a lot of steps so what youcan know what you have to do.
350	1	1	0	Something that the group would need to do in order to make the procedure better is make sure one step is always gather materials. This insures that who ever has to do the experiment gets everything before they start. Second make the sets easier to understand, step 3 is very hard to interpret. Lastly make sure you clean up them at the end.
352	1	0	0	I believe that in order to replicate we would need the design of the experiment and when we
357	1	1	1	To replicate the expirement I would need to know how much vinegar to put in each cup and how much of each sample.
358	1	0	0	To me I think that this experiment will need to tell what you have to repeat in the bottle and give more examples about what they are doing to make this experiment working.
366	1	2	2	Addition information that would be needed would be how much vinegar you pour in the separate containers. Another thing that would be needed is the types of racks, because the grap didn't specify the different samples in the procedure, the group would also need to tell you what you are using to determine the mass of the samples before and after, for example, they could have said to measure it in grams.
370	1	2	2	Some additional information that is needed to replicate this experiment is what are the four different samples ? How much vineger do you have to pour into each container. And how many trials are needed to get more accurate data. We need those information to know how to do this experiment.
373	1	1	1	In order to repeat this lab exactly as they did, I would need to know what materials I'd need, for example, the marble, wood, limestone, plastic was not writen in the procedure.
377	1	2	2	In order to replicate the experiment for acid rain, you need  additional information. First you need to know what type of samples your using. Second, the procedure did not specify  how big each samples should be. Having different sizes might change the results. Lastly when rinsing the sample under distilled water, you  should know what temperature to use very hot or very cold water might also change the results.
383	1	2	3	I would need to know how much samples I need for this experiment. I would need to know how much vinegar I am pouring into each container. Also, I would need to know if I am letting the samples dry in the sun or not. Without these, I could not replicate this experiment.
390	1	3	3	To replicate this experiment we would need to know what type of samples we are determining the mass for. We would also need to know the amount of vinegar to put in each cup. We would also need to know how to dry them at is by cloth or air drying. And we would need to know the mass of each material before the vinegar.
391	1	2	2	We would need to know how much vinegar we put into each cup. Also we would need to know how much or each sample to use, and which materials. We would also need a control. So would need to place something in regular water as well.
395	1	3	3	In order to replicate this experiment the type or sample would need to be indicated in the procedure in addition the size of the containers would need to be used. Also the amount of material placed into each containers would need to be indicated.Lastly, the amount of vinegar added into the container should be included.
396	1	0	0	To replicate this experiment you will need the following vingar, to your in each identical container, you will need to let the sample sit and dry for30 minutes. After 24 hour remove the samples from the containers and rinse each sample with distilled water.
410	1	0	0	You would need 1). More trials 2). Different types of samples and 3). Maybe have have to samples sit and dry for more than 20 mins.
418	1	1	1	The iddtional information that I would need in order to replicate the experiment are the following:what changes had each sample after sitting 24hrs. And the 2 one would be what was the exact amount of vinegar,we pour in each four separete but equal containers how did and last what was the outcome of this investigation. What did we learn
422	1	0	0	In order to replicate the experiment, i would need to know the quanity of the variables (sample materials). It is neccessary to know how the samples were rinsed w/ distilled water use. Were they put in a diff container or just held under a steam of water, mostly evapoltantiy I need to know how they determined the mass of the samples, what was their tool of measurement.
433	1	1	1	In order to replicate this experiment, I would need to know what the samples experhar in the procedure are without this information I could use amthing as the samples that get completely difference showa.
436	1	0	0	The additional information that I would need is to add another independent veriable to the procudure other than venegar to see if it has the same effect on the samples as well as the effect on vinegar. Also  to repeat the steps more than once to make sure that they are getting the same information as the first time. Then we can come to the concusion and find that the vinegar has more effect on limestone them the rest of the samples.
440	1	2	2	This group is lacking a control group in their procedure. Also, they should have been more specific as to the size of the identical containers. Next, the group should have carilified what 4 kind of samples were needed in step 1.
442	1	2	1	In order to replicate this experiment, you would first need to know how much (volume or mml) you would need to pour into the containers. Also, you would need to know how much specifically you would need to rinse the containers.Nothing B messed up in the experiment. And step 5 does not explicate how to d it, does the experiment want the containers to have the same area, it does not explicate.
444	1	2	3	"Additional information you would need in order to replicate this experiment is: How much vinegar to pour into each container. It should say what each ""sample"" is in the procedures. A list of materials."
448	1	1	1	If I has to replicate the expinment, I would need to know what types of samples are being used and also if you check it in between the start and stop sign. Also, how do you determine the mass.
452	1	1	1	You would need to add materials that you need to use. You also would want to know how much vinegar you should pour in the cups. You should also say what you should label the container with if it should be the sample or letters like A, B, C, D.
458	1	3	3	In order to replicate this experiment, I would first need to know how much vinegar was poured into each container so I don't put in too much or too little. I would also need to know the size of the containers they used because bigger or smaller containers could affect how the vinegar affected the 4 samples and lastly, if I had only looked at the group's procedure, I would need to know what four samples the students used so that I could replicate the experiment. And then, I would need to know where the containers were kept so I could give mine the same amount of light and other things.
460	1	0	0	The additional information that would be needed is determining the mass of four different samples, which is the marble, limestone, wood and plastic. The information that is needed is the starting and ending mass.
462	1	3	2	Three pieces of additional information that I would need are as follows. First, how much vinegar are they pouring in the containers? Secondly, how large should the samples be? The last thing I would want to know is what temperature should the vinegar be.
466	1	3	3	You would need to know what the four different samples are. Also you need to know how much vinegar to pour into the containers. Lastly, you need to know what temperature to store them at.
469	1	3	3	Just based off of the procedure, you would need to know how much vinegar to put into each container as it never a list then correct amount. You'd also need to know what in use as a container, as some may be too large or small to get an accurate result. You'd also need to know the starting mass of each sample, and what the samples are.
474	1	1	1	In order to replicate this experiment, you would need to know some background information on how much acid rain across each sample. Another piece of information needed would be is how much vinegar was pour into the separate identical containers. A third piece of information needed in order to replicate this experiment is how the gram measurements were taken use they taken using a gram soak? All of these things are needed in order to be able to replicate this experiment.
475	1	1	1	Information I would need: ^p - what do they want to find out in other words, their implied aim. ^p - the amnt of vinegar. ^p - the amnt of sample.
476	1	2	2	To be able to redo this experiment the group of students should have told you more things. For example, do they want us to use the same materials? Of course they do, so that's one. Another is, what kind of containers do they want us using? We can use plastic or metal or another. Lastly, you would need to know how much distilled water that you need.
477	1	1	1	In order to deplicate this experiment, we would need to know how much vinegar the people used. If we don,t know and we use more or less, it could change the experiments outcome. Also , we would need to know all of the tools they used so that we could use the same ones. And finally, it would help if they measured the mass inbetween the 24 hours.
482	1	1	1	In order to replicate the experiment you would need to know how much vinegar did they put in each sample so you can get the exact amount of ending mass, because if we put a different amount we're going to get a different result.
485	1	0	0	You would need: Starting mass, ending mass, and difference in mass in order to replicate the experiment.
486	1	0	1	To replicate this experiment you will need the same ingridients and procedures also the time. Also, do a graph showing the difference in weight. We need to add the same amount of vinegar in each one.
489	1	1	2	How to extract the materials from the vinegar. what conditions would the materials be drying. (ex sunny warm place or dark cold place. what conditions would the material be soaking in (Temp, light ext-- )
495	1	2	1	Some additional information I would need would include what objects to determine the mass of. Also to replicate this procedure I would need to know how much vinegar to pour into each container, seeing as the group doesn't give an exact amount. I would also need to know how much distilled water to rinse each sample with. Finally their procedure doesn't tell exactly how to determine the mass.
496	1	2	2	The procedure should include what the four different samples are. At this point it is to vague and needs to be specified. The procedure should indicate how much vinegar needs to be poured on in each containers. The procedure should also encourage repetition. Human and equipment errors as always possible. Therefore it should give the readers an notion for the retests if necessary. Finally, the procedure does not include a control. This doesn't give the readers anything to compare the results.
505	1	3	3	You would need to know the amount of vinigar they added, what kind of containers, and how much or how big each object is.
512	1	0	0	I would have to write down what causes acid rain and put chemicals make up acid rain and why isn't it poisoning to humans.
519	1	3	3	More information would be needed to replicate the experiment. It needs to be explained what the samples are of. It should say how much vinegar to use. Also, it should be stated where to put the samples submerged in vinegar. There should be a control included within the experiment. Directions should be given to calculate the difference in mass.
526	1	2	3	To repeat this experiment again, you would need to know the volume of vinegar you poured into the containers. The volume could each have to be equal to get the best results. Next, you would want to know the volume of the containers, so that you can assure that the next time you perform the experiment, you have the same results. Last, you would want to know the amount of distilled water you used, and the volume of the samples, so that you know that all the sample is submerged in vinegar.
533	1	0	0	I would have to check the mass of four different samples. Put vinegar in each one of the separate containers. Put a sample of a marble in one container and label it then repeat with the limestone, wood and plastic. While waiting 24 hours. I would remove the samples from their container and rinse them with distilled water then allow the samples to dry for an half an hour.
544	1	2	3	They didn't mention how much vinegar to put in the containers. This could effect the mass of the object at the end. They should specify how much to use and how big the containers are plus mention what the material the containers are.
546	1	1	1	To replicate this experiment you would need to know how to go about weighing the rock's masses, how much vinegar you're putting the rocks in . Finally you need to know how much of each sample you're putting in a container.
551	1	2	2	To make this experiment's procedure complete,three additional things are needed. First, the names of the four materials should be included in the procedure for identification. Second, the vinegar being poured into the containers should be measured into a specific amount and the same amount used for all containers. Finally, all of the starting masses for the samples should be equal to make results comparisons easier. These additional steps would make the procedure better.
552	1	3	3	Additional information you would need to replicate this experiment is how much vinger to put in each container. Do you have to fill it or only put it so it reaches the top of the different materials? Also other info would be, what size containers do you need for this experiment. Lastly does it matter the material of the container: glass, metal. Throw away containers.
553	1	0	0	To replicate the experiment I would need to know what the students goal was. I always label how much of an amount to put into a container. In their procedure its that the students did not do this.
557	1	0	1	The students need a list of material,also the students should write that we have to form a hypothesis.The students must also add that we have to form a conclusion at the end of the experiment.
560	1	1	1	The additional information you would need is to describe the four samples you are using because it doesn't say which samples to use in the procedure. You would also need to know to determine the difference in mass because the procedure only tells you to find the starting and ending mass. You would also need the samples to dry for more than 30 minutes to get better results because the original results didn't have a large difference in mass.
563	1	2	2	I would need to know what to measure the weight in, how much vinegear to put in, and how long to rinse each sample with distilled water for.
570	1	1	1	You would need the independent varible that never changes. To replicate the experiment  would need to no exactly how much of the vinegar was poured into each of the four containers. Also how did the mass reacted to the substance.
571	1	1	1	One thing you would need to know to complete this experiment is know how much vinegar do you need to put in the vinegar. And lastly how long are you keeping these samples in vinegar for? Days, weeks,it never tells you this information, it would be much more accurate if we knew those following things.
579	1	2	2	In order to replicate the experiment, you would need to know how much vinegar to put in each container, you would also need to know what samples of what material you must place in each container.You need to know the 4 different samples, what to do with the difference in masses, what do the difference in the mass's tell you?
581	1	1	1	First off they dont tell you how much vinegar to put into the containers, & also that they should have addedacontrol or just water to have samples to confound and do.
584	1	1	1	You would  need to have a control group in order to have the accurate masses of the samples. Also plase the same amount of vinegar  and water into each container, Allowing students to record the correct data.
588	1	3	3	In order to replicate the experiment you would need to know how big of a container to use (what it should be able to hold), how much vinegar to pour into each container ( how many ml ), what type of vinegar, what to weigh the samples on (bathroom scale or type of beam balance, maybe electronic?).
597	1	2	2	The students could have included how be determined the mass of the four items. They would also need to include the amount of vinegar they added to each container. It is also important that they include how much or how long the rinsed each item under the distilled water.
606	1	2	2	One piece of additional information needed in the procedure would be how much vinegar to pour in the container. Another piece of information would be how much distilled water is needed to rinse the samples. Also another piece of information missing would what are the four samples you would be testing.
607	1	3	3	In order to replicate the experiment, I would need to know how much vinegar to pour into each cup so each sample is equal. I would also need to know the location of where the containers should be put during the 24 hours (ex: shade/sun). Lastly, I would need to know what kind of container should be used; a plastic, a covered or a dark container etc.
619	1	1	1	*Include the name of the samples in the procedure. ^p *Say how do students measure the mass. ^p *Ask students to obsecvate the data and drawn conclusion.
638	1	3	3	A person trying to replicate this experiment would need to know what type of containers to put the samples in, how much vinegar should be added at the temperature that the containers should be kept under. All of these would be information a person trying to replicate the experiment would need to know.
642	1	1	1	One idea they might need to use, is to say what four materials/sabstones are being used in your procedure. Also they should be sure to use a control in this experiment(missing). The group should also  used more than one trial to their experiment/lab.
644	1	1	1	In my experiment  I would include steps: ^p 1. Gathering materials. ^p 2. Observation of the substances. ^p 3. Making sure no particles were lost in the rinsing of water.
673	1	2	1	To replicate the experiment you would need to add as the first step gather all materials. In step two they should tell the amount of vinegar that was used. Step six should be changed to, after allowing each sample to dry determine the mass.
676	1	0	0	You will need a solution, results and a conclusion.
683	1	2	2	How much vinegar is needed in each dish. What is the sample material. And how do you determine the mass.
685	1	2	2	After reading the group experiment I belive that they will need multipule trials, they also need a control. What type of container, how much vinager. Also what you would use to find the mass.
688	1	2	2	In order to replicate this experiment, you would first need to know the exact measurement of vinegar they used. Second, they would need to tell us the order in which they placed each materialinto the vinegar. Lastly, to repllcate this experiment, you would need to know the amount of time that you rinse each material. So the all came out equal. You would need to know all of these steps because otherwise they could be venables alering the result of the experiment.
689	1	3	3	To replicate this I would need much more information as to sizes of samples. Also, there should be more specific size measurements of the containar. Lastly, they never say how much vinegar to use. ^p All of these are important to being able to replicate the experiment.
695	1	0	1	After reading the groups procedure, additional information Ii would need in order to replicate the experience is; 1) Choose 4 different samples to work with. 2) Instead of pouring vinegar onto the samples use another liquid form. 3) And finally, instead of letting the samples sit and dry for 30 min, you can have them sit and dry for longer or shorter than 30 min.
697	1	2	2	To be able to replicate this experiment you would need know how much vineger to put in each containers, what type of scale to use to determine the mass. Also the type of container needed.
702	1	2	2	In order to replicate the experiment , it is nesserry to know what material will be used no samples. To the different samples were listed in the procedure, it would be betterunderstand. It would also be useful to state the purpose of the experiment which is to record vinegar's effect on the mass of the samples. It would also be necessary to say how much vinegar should be added in each container.
712	1	3	3	At the start of the procedure, we would need to know what four samples we were testing. Otherwise we may test materials not even associated with the experiment. We also need to know how much vinegar we should put in the containers. We finally would also need to know what kind of containers we would put the samples in, plastic, glass? We need to know this as well.
726	1	2	2	In order to replicate the experiment you also need to know what types of sample materials will be more, how much of  each sample material needed, and how much vinegar you should pour into each container. By having this information, the lab will be more accurate and correct.
734	1	2	2	I would need to know what kind of samples to use, how much vinegar to put on the samples and how  to label the containers to replicate the experiment.
738	1	1	1	The students didnot start with saying what materials ar needed. They also didnt say what the four samples were. The students did specify on what kind of materials they were useing!
744	1	3	3	Additional information I would need to replicate this experiment would be the amount of vinegar needed to pour into the containers, the size of the containers themselves, and how long I would rinse the samples with distilled water after the samples are removed from the vineger.
749	1	2	2	They should say how much vinegar to pour into each individual container. They should also tell how much of the sample they need to pour into the labeled container. They need to tell the temperature at which the samples are kept at for 24 hours. Also the temperature at which the samples sit an dry for 30 minutes.
755	1	0	0	Packet in fat it don't make no sense.
757	1	1	1	Some additional information would be to have a control test with vinegar but stilking with
758	1	3	2	In order to replicate this experiment I would need a hypothesis, the materials that are needed and the measurement of liquid I would need. I would do the experiment the same way so I would also need to know what kind of container to use. I would also need to know at what time the experiment started and ended.
760	1	1	1	The additional info that you need is a control, how much vinegar you are adding and how much of the material is used.
768	1	1	1	In the procedure, the group of students said to pour vinegar in each of four containers. However, the students failed to state how much vinegar should be added. By not doing so one could try the experiment as the procedure says to but may get different results because the amount of vinegar that he or she used may be different from the students' amount. Also, there needs to three trials of each of the samples and a clear explanation as to how the mass of the samples was found.
769	1	2	2	You would need to know how much wood, limestone, marble, and plastic you would need. Also how much vinegar to put in the container. How long do you rinse the samples under the distilled water? Those are the information that you would need to do this experiment.
772	1	0	0	The procedure could be better  if they included  inthere experiment a control, if they labled each sample specifically with what process they are  using, whether it be, marble, limestone, wood or plastic. Last the procedure doesn't include a clear purpose, why are they doing this experiment ? Is it nessecary, what varaety do they receive from this.
779	1	2	2	In order to replicate the experiment, we  would need to know : ^p (1) Which kind of samples to use. ^p (2)  How much vinegar to add to each sample. ^p (3) How much of each sample to use.
783	1	0	0	On the groups procedure some additional information I would need in order to replicate this experiment would be is what sample and you start first what happens if nothings happens to the sample in 24 hours and how do you find the difference in mass.
785	1	2	2	In order to replicate the experiment, I would need to know which 4 samples to use. Then, I would need to know how much vinegar to pour into the container, which is very important. Finally, I would need to know what to label each container. In order to reciprocate this experiment exactly. Adding on, I would need to know how much of each sample to use from the staff in order to represent this experiment accurately.
788	1	3	3	How much vinegar they aded into each container and how long do you rise each sample for, also the temperature the writer would be, Where the samples would be like in room temperature or in cold /hot areas.
794	1	1	1	After reading this group procedure, some information that I would need is replicated this experiment is how to find the mass of the sample, what is the control for this experiment and how much vinegar needs to be poured into these containers. Without this information it is experiment would not be considered valid. There would be no control samples the amount of vinegar may not be the same and there is no information is no information on finding the mass.
820	1	3	2	A good procedure would show a little more information such as,  how much vinegar you pour into each container. It should also tell the size, and or type of containers used in this experiment. Also for it to be more accurate they should have started by making sure each sample has equal mass so it is easier to determine the resaults.
